number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_eta,params_lambda,params_max_depth,params_min_child_weight,params_subsample,state
0,79.86406564367971,2025-12-13 18:27:08.870956,2025-12-13 18:27:10.121474,0 days 00:00:01.250518,9.563759526973396e-07,0.7492535061512953,0.23368298654735634,1.769972241254808e-06,5,7,0.8744019412693059,COMPLETE
1,92.56116691349833,2025-12-13 18:27:10.208784,2025-12-13 18:27:11.538164,0 days 00:00:01.329380,0.0013241056351907755,0.9766966730974682,0.23055390653769803,1.0951728359885016e-08,6,1,0.8426799091838986,COMPLETE
2,86.04306688849985,2025-12-13 18:27:11.620978,2025-12-13 18:27:15.178859,0 days 00:00:03.557881,0.0026634446753138856,0.9588870612564717,0.2456600788791129,0.13988071192040605,11,8,0.6459380340853166,COMPLETE
3,90.94184609401283,2025-12-13 18:27:15.255334,2025-12-13 18:27:20.196592,0 days 00:00:04.941258,0.0013532636785088263,0.7170069966666468,0.051229313804442816,0.01505461954644427,9,7,0.720916587211498,COMPLETE
4,86.20724209560471,2025-12-13 18:27:20.275266,2025-12-13 18:27:23.062360,0 days 00:00:02.787094,8.027743594569378e-08,0.9543244404043341,0.1986151827601255,1.5572591447800067e-05,11,9,0.7608235761968171,COMPLETE
5,86.78424992146886,2025-12-13 18:27:23.146334,2025-12-13 18:27:24.635595,0 days 00:00:01.489261,1.559085586943351,0.8131435741556963,0.09720301642449897,0.0029913109392181187,6,9,0.5234481596946249,COMPLETE
6,82.61252023787439,2025-12-13 18:27:24.711222,2025-12-13 18:27:54.528659,0 days 00:00:29.817437,1.7993530249425475e-05,0.6479808534398394,0.06769478650685556,6.908198301652108,14,4,0.8773238457649286,COMPLETE
7,92.05238814721568,2025-12-13 18:27:54.609925,2025-12-13 18:28:02.960076,0 days 00:00:08.350151,27.708123990732204,0.5755760098212819,0.05785461033855306,6.936565426084549e-05,9,1,0.9105528289184642,COMPLETE
8,69.46404058727045,2025-12-13 18:28:03.079627,2025-12-13 18:28:08.345909,0 days 00:00:05.266282,0.002216049658169263,0.7986858241154422,0.29641138772154296,,10,9,0.6256870671035297,COMPLETE
9,93.75544635400254,2025-12-13 18:28:08.430944,2025-12-13 18:28:09.378522,0 days 00:00:00.947578,0.547397692188383,0.6527299591714091,0.18115839526577265,2.028584579475462e-05,5,4,0.5398065450779821,COMPLETE
10,71.68866350868227,2025-12-13 18:28:09.457467,2025-12-13 18:28:27.692038,0 days 00:00:18.234571,0.05178297453343908,0.8580835145215141,0.2841595065100611,40.83849872160608,15,10,0.6437581312791225,COMPLETE
11,78.4280081657413,2025-12-13 18:28:27.776725,2025-12-13 18:28:37.105593,0 days 00:00:09.328868,0.19920121075644276,0.8438062284676763,0.2729860594220144,66.14920598632833,15,10,0.6269578446719174,COMPLETE
12,76.40466595071504,2025-12-13 18:28:37.181900,2025-12-13 18:28:40.395377,0 days 00:00:03.213477,0.030327473533894,0.8336308663876633,0.2998182329327673,0.8320280231476188,13,10,0.6346248168508736,COMPLETE
13,80.14873335132214,2025-12-13 18:28:40.477490,2025-12-13 18:29:00.279602,0 days 00:00:19.802112,3.081926425476579e-05,0.8783435206656148,0.11783554815964775,23.36321391433798,12,6,0.7208751269501861,COMPLETE
14,82.38921407854421,2025-12-13 18:29:00.357126,2025-12-13 18:29:02.106285,0 days 00:00:01.749159,99.12706726220266,0.909864275787635,0.2972866538137728,0.028804249687916703,8,10,0.9957621421360684,COMPLETE
15,72.93117255429775,2025-12-13 18:29:02.185075,2025-12-13 18:29:08.512335,0 days 00:00:06.327260,0.02581492556290555,0.8000576847764751,0.1418593076220204,1.5752362197884238,15,8,0.5874370498627863,COMPLETE
16,88.64129122053495,2025-12-13 18:29:08.593834,2025-12-13 18:29:11.040184,0 days 00:00:02.446350,4.651308755966975e-05,0.7016482724498515,0.26313907518462515,1.1271175842685865e-07,10,5,0.6812187850907718,COMPLETE
17,87.69394914304233,2025-12-13 18:29:11.123901,2025-12-13 18:29:14.284701,0 days 00:00:03.160800,0.018437067516192653,0.7671771397121109,0.20595327696977211,0.001364117913935961,13,8,0.7734773536539415,COMPLETE
18,80.13810908708378,2025-12-13 18:29:14.365525,2025-12-13 18:29:16.245796,0 days 00:00:01.880271,4.336259206662234,0.913368083410168,0.16206591354806416,0.2979943092332557,8,9,0.5695929843372521,COMPLETE
19,104.2825057824582,2025-12-13 18:29:16.330451,2025-12-13 18:29:20.430697,0 days 00:00:04.100246,0.0001507226039922615,0.53260594722284,0.26956282538285825,0.0002141995358489719,12,3,0.5058946029935644,COMPLETE
20,80.32189001099916,2025-12-13 18:29:20.510026,2025-12-13 18:29:23.184182,0 days 00:00:02.674156,2.402809119445172e-06,0.8759211950662255,0.21060723507375456,1.2749593961217808e-06,10,7,0.680062434883768,COMPLETE
21,75.53424763356723,2025-12-13 18:29:23.274307,2025-12-13 18:29:48.001612,0 days 00:00:24.727305,0.10201317813682459,0.783743662645352,0.013998736578301835,3.0400557687078384,15,8,0.5799189063599849,COMPLETE
22,81.6090840907207,2025-12-13 18:29:48.082808,2025-12-13 18:29:57.949057,0 days 00:00:09.866249,0.014965802024821277,0.7957201665103615,0.12988481673037974,87.84267137374246,14,9,0.5936503037498585,COMPLETE
23,75.17769104254458,2025-12-13 18:29:58.030347,2025-12-13 18:30:01.406927,0 days 00:00:03.376580,0.009103669543125203,0.8494052813059744,0.1577054402863593,2.0386485918003148,14,10,0.5921571134181577,COMPLETE
24,85.92375263423914,2025-12-13 18:30:01.479787,2025-12-13 18:30:10.875254,0 days 00:00:09.395467,0.00028982567107236316,0.7294332602422936,0.13334588948660564,0.0853051346592212,15,8,0.6820473486103422,COMPLETE
25,80.81598073729776,2025-12-13 18:30:10.958592,2025-12-13 18:30:23.279690,0 days 00:00:12.321098,0.06878576387060842,0.6576618820495019,0.17807049502943717,10.055940913673966,13,6,0.5493990319019061,COMPLETE
26,80.56171787501727,2025-12-13 18:30:23.365919,2025-12-13 18:30:27.250339,0 days 00:00:03.884420,0.0038433427762556813,0.9052628265640534,0.09621200408027761,0.552442664335766,12,9,0.6251348882667203,COMPLETE
27,86.9974873307572,2025-12-13 18:30:27.330866,2025-12-13 18:30:29.907737,0 days 00:00:02.576871,2.7467636442999495,0.8076045100810467,0.2877185326880584,0.009955330925158117,11,10,0.8047522560126312,COMPLETE
28,82.76928397247077,2025-12-13 18:30:29.998525,2025-12-13 18:30:31.968838,0 days 00:00:01.970313,0.0003701300088994854,0.6870273274702139,0.25944182306009644,23.505653728566497,8,7,0.7129933590999656,COMPLETE
29,72.54711520510786,2025-12-13 18:30:32.045610,2025-12-13 18:30:37.692893,0 days 00:00:05.647283,0.3229306423767936,0.7484346656789984,0.2325774913504513,1.2027039866448737,14,8,0.66231061591501,COMPLETE
30,84.41303344647768,2025-12-13 18:30:37.774206,2025-12-13 18:30:43.860559,0 days 00:00:06.086353,0.4486741865779147,0.7480654652055058,0.23247158380223287,0.00031261021297035175,14,7,0.6623030494209134,COMPLETE
31,73.64894196528327,2025-12-13 18:30:43.937338,2025-12-13 18:30:48.319625,0 days 00:00:04.382287,0.066608682578445,0.7568000277003081,0.27859765631610234,4.320092363880657,15,8,0.6098961273653637,COMPLETE
32,73.14752972691527,2025-12-13 18:30:48.398371,2025-12-13 18:30:53.065293,0 days 00:00:04.666922,0.0059756521554643624,0.8735098812447368,0.24569681872998245,1.5257170770756079,15,9,0.5609284005327562,COMPLETE
