number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_eta,params_lambda,params_max_depth,params_min_child_weight,params_subsample,state
0,1.1211188251237252,2025-12-13 19:00:34.997284,2025-12-13 19:00:35.718857,0 days 00:00:00.721573,1.21198479606339,0.8778283264646735,0.09192817341988567,0.006469118569936112,5,4,0.8311564877210725,COMPLETE
1,1.116939529370387,2025-12-13 19:00:35.801625,2025-12-13 19:00:37.254180,0 days 00:00:01.452555,2.589921239286747e-08,0.680946294494639,0.09293912702218428,2.8602119323756154,11,9,0.7327366121640375,COMPLETE
2,1.1051350604935886,2025-12-13 19:00:37.335374,2025-12-13 19:00:38.658588,0 days 00:00:01.323214,0.19408608122212714,0.5536713726378153,0.05502380074080835,1.854379547594485e-05,12,9,0.590563090899742,COMPLETE
3,1.1751572902738656,2025-12-13 19:00:38.739021,2025-12-13 19:00:40.191421,0 days 00:00:01.452400,1.1261152183823664e-06,0.9360673347943504,0.2898039374098132,13.741733444476333,9,7,0.6864178182578474,COMPLETE
4,1.1255850231001385,2025-12-13 19:00:40.278093,2025-12-13 19:00:41.616892,0 days 00:00:01.338799,6.809027964515906e-07,0.8011696479225536,0.1707967669529422,15.691403728412892,8,3,0.7470305870897234,COMPLETE
5,1.2141727790585313,2025-12-13 19:00:41.703807,2025-12-13 19:00:42.681752,0 days 00:00:00.977945,0.11333581020933232,0.7347301443184877,0.18584643273962695,0.04302343932523252,7,5,0.6831818295303176,COMPLETE
6,1.199594412800698,2025-12-13 19:00:42.753683,2025-12-13 19:00:43.411781,0 days 00:00:00.658098,0.0018426286841926893,0.6692506370445244,0.28883176468944816,5.664606308047711e-07,5,6,0.9133783856706097,COMPLETE
7,1.0695108945297314,2025-12-13 19:00:43.487965,2025-12-13 19:00:45.275484,0 days 00:00:01.787519,3.6635390126306406e-05,0.7984439639862971,0.019051517727796244,3.229512996621735e-08,9,1,0.7601055928587142,COMPLETE
8,1.2065065725570168,2025-12-13 19:00:45.370016,2025-12-13 19:00:46.039640,0 days 00:00:00.669624,0.06615426387397987,0.5931143778177534,0.273565768985721,0.00011340164427906988,5,4,0.8431026214608079,COMPLETE
9,1.3050965037909668,2025-12-13 19:00:46.119170,2025-12-13 19:00:48.639054,0 days 00:00:02.519884,8.66873252613977e-06,0.5565259149914314,0.2964231920480832,4.806425894989823e-05,10,1,0.8021194645371144,COMPLETE
10,1.0396323258756486,2025-12-13 19:00:48.727492,2025-12-13 19:00:50.246698,0 days 00:00:01.519206,61.55797675967576,0.8409399105933024,0.012443495863785285,1.2337105142206345e-08,15,1,0.5336253153720101,COMPLETE
11,1.0446616294590472,2025-12-13 19:00:50.321956,2025-12-13 19:00:52.065458,0 days 00:00:01.743502,22.526245330366283,0.8341111234940819,0.022710478351048752,1.5833071645673075e-08,15,1,0.5080616954215389,COMPLETE
12,1.0431856817062004,2025-12-13 19:00:52.144081,2025-12-13 19:00:54.315469,0 days 00:00:02.171388,38.99740697178708,0.9711273884133482,0.02205966241485903,3.276140882947448e-08,15,2,0.5011156427738694,COMPLETE
13,1.048133991421246,2025-12-13 19:00:54.398243,2025-12-13 19:00:55.567017,0 days 00:00:01.168774,62.88625873726148,0.9964788260477615,0.10955274772308135,7.533716124576194e-07,15,3,0.5013598975005321,COMPLETE
14,1.0825078631908418,2025-12-13 19:00:55.647804,2025-12-13 19:00:58.549771,0 days 00:00:02.901967,3.9277630564797863,0.9253960012248792,0.056316596409486844,4.1719065572415683e-07,13,2,0.5876260864014645,COMPLETE
15,1.3127532819765582,2025-12-13 19:00:58.633133,2025-12-13 19:01:02.869784,0 days 00:00:04.236651,0.0010191695208653197,0.9796102274216135,0.21963677553699323,2.1638085464861375e-08,14,2,0.5783605140969097,COMPLETE
16,1.0458698753495157,2025-12-13 19:01:02.948127,2025-12-13 19:01:03.715941,0 days 00:00:00.767814,66.62957385272101,0.8866785799368441,0.1258243515508157,2.2008698169586212e-06,13,7,0.9826188265950507,COMPLETE
17,1.0965436428394872,2025-12-13 19:01:03.798654,2025-12-13 19:01:06.890719,0 days 00:00:03.092065,2.2346246971499224,0.8754854126687286,0.059711930008086826,0.0007796381323113664,14,3,0.6267904503092008,COMPLETE
18,1.0441176755565758,2025-12-13 19:01:06.970824,2025-12-13 19:01:09.311518,0 days 00:00:02.340694,0.0063202018414892265,0.7534267389346855,0.011982651508468398,0.2844882095472276,12,2,0.5371629078957334,COMPLETE
19,1.2179929907177107,2025-12-13 19:01:09.403487,2025-12-13 19:01:11.908289,0 days 00:00:02.504802,0.01796447362384969,0.9373896636198664,0.14000010497364285,4.685899390751975e-06,15,5,0.6496137042402012,COMPLETE
20,1.075236838341831,2025-12-13 19:01:11.986070,2025-12-13 19:01:14.466760,0 days 00:00:02.480690,,0.8313752007415671,0.04259539083176476,1.1438582080051662e-07,13,4,0.544693792009599,COMPLETE
21,1.045860362626881,2025-12-13 19:01:14.546049,2025-12-13 19:01:17.105407,0 days 00:00:02.559358,9.87660634121062,0.7387975728726779,0.01310026947610595,0.3169663861042219,12,2,0.558931299721796,COMPLETE
22,1.1339376725821897,2025-12-13 19:01:17.181174,2025-12-13 19:01:20.350441,0 days 00:00:03.169267,9.694093491902168e-05,0.6848560454168334,0.07780291288049643,0.24594857942014278,14,2,0.51919231410647,COMPLETE
23,1.0878733142744152,2025-12-13 19:01:20.432430,2025-12-13 19:01:23.033429,0 days 00:00:02.600999,1.016958683577938,0.7762014976768463,0.04018514026679644,0.0009396191173104847,11,1,0.6248870918221379,COMPLETE
